2	565	0.069063
2	472	0.068853
2	1149	0.068814
2	821	0.068627
2	453	0.068537
2	506	0.068510
2	120	0.068359
2	731	0.068316
2	125	0.068206
2	1401	0.068030
2	496	0.067818
2	68	0.067528
2	327	0.066700
2	61	0.066224
2	971	0.066105
3	759	0.300447
3	605	0.243209
3	552	0.234958
3	631	0.222115
3	1416	0.199948
3	751	0.194439
3	785	0.165451
3	106	0.156530
3	778	0.151766
3	757	0.147306
3	1301	0.143011
3	1123	0.140351
3	573	0.138723
3	804	0.133295
3	1172	0.132121
3	1090	0.131703
3	495	0.131511
3	1418	0.126927
3	748	0.125985
3	41	0.125274
3	1276	0.124941
3	76	0.122510
3	515	0.122457
3	649	0.122150
3	380	0.121989
3	1156	0.121819
3	765	0.118373
3	756	0.116837
3	1173	0.116281
3	1039	0.116037
3	782	0.115873
3	1369	0.113684
3	167	0.111723
3	526	0.111029
3	829	0.109560
3	37	0.107974
3	893	0.106998
3	222	0.106055
3	806	0.104277
3	614	0.103059
3	767	0.102995
3	1182	0.101849
3	482	0.101017
3	960	0.099449
3	1286	0.098591
3	203	0.098366
3	44	0.097686
3	613	0.096896
3	79	0.096141
3	586	0.096112
3	214	0.095234
3	821	0.093511
3	229	0.092984
3	959	0.092921
3	1399	0.092855
3	615	0.091718
3	19	0.091429
3	722	0.090983
3	198	0.090228
3	62	0.089603
3	1417	0.089238
3	520	0.088478
3	808	0.087690
3	219	0.087549
3	28	0.087540
3	1196	0.086875
3	1103	0.085688
3	587	0.085513
3	1151	0.085188
3	955	0.084944
3	853	0.084781
3	783	0.084431
3	840	0.084231
3	97	0.083953
3	1396	0.083806
3	1221	0.083761
3	428	0.083452
3	415	0.083041
3	108	0.082620
3	577	0.082068
3	956	0.081065
3	727	0.080999
3	1040	0.080558
3	654	0.080196
3	588	0.079905
3	468	0.079406
3	115	0.078477
3	1363	0.078422
3	831	0.078361
3	329	0.078215
3	310	0.077943
3	1114	0.077779
3	1016	0.077348
3	1061	0.077276
3	777	0.077026
3	744	0.076917
3	590	0.076713
3	233	0.076647
3	747	0.075163
3	506	0.074995
4	1206	0.285710
4	184	0.257792
4	1105	0.248620
4	388	0.227127
4	648	0.209609
4	631	0.175312
4	862	0.171557
4	1166	0.151770
4	1070	0.143220
4	656	0.139604
4	261	0.137683
4	767	0.136976
4	302	0.136519
4	1103	0.130208
4	424	0.127382
4	539	0.124917
4	982	0.123462
4	1423	0.120839
4	1354	0.118936
4	688	0.118625
4	483	0.117582
4	567	0.117305
4	1428	0.115908
4	1038	0.114594
4	304	0.107982
4	923	0.107234
4	535	0.105681
4	1404	0.104389
4	1310	0.103812
4	269	0.102509
4	501	0.101480
4	1257	0.100875
4	896	0.100790
4	151	0.099957
4	664	0.097115
4	926	0.096378
4	620	0.096274
4	201	0.094937
4	167	0.094891
4	1430	0.094706
4	301	0.094644
4	839	0.093881
4	1361	0.092193
4	1200	0.091604
4	22	0.090385
4	1455	0.089979
4	347	0.089766
4	837	0.089685
4	965	0.088702
4	459	0.088387
4	844	0.088006
4	924	0.087796
4	579	0.087690
4	826	0.087463
4	1007	0.086658
4	122	0.086476
4	692	0.086060
4	1421	0.085984
4	630	0.085904
4	822	0.085640
4	743	0.085356
4	1158	0.085039
4	841	0.085038
4	497	0.084960
4	197	0.084647
4	587	0.083898
4	1136	0.082818
4	202	0.082532
4	1420	0.082036
4	309	0.081681
4	797	0.081403
4	451	0.081263
4	1318	0.080782
4	327	0.079313
4	611	0.079046
4	1375	0.079024
4	964	0.078884
4	140	0.078750
4	408	0.078046
4	65	0.077299
4	405	0.077269
4	1419	0.076871
4	1418	0.076784
4	323	0.076747
4	1094	0.076591
4	955	0.075631
4	1317	0.075249
4	147	0.075078
4	1445	0.074997
4	733	0.074685
4	132	0.074438
4	137	0.073777
4	175	0.073689
4	123	0.073680
4	354	0.073594
4	1015	0.073397
4	895	0.073303
4	1246	0.073204
4	126	0.072689
4	658	0.072647
5	636	0.516676
5	68	0.371112
5	487	0.350642
5	806	0.334876
5	595	0.270471
5	84	0.208790
5	492	0.207145
5	523	0.202165
5	486	0.195033
5	61	0.191591
5	1124	0.185875
5	495	0.185784
5	565	0.185434
5	319	0.183326
5	309	0.181779
5	603	0.181699
5	519	0.178325
5	810	0.176101
5	71	0.171039
5	51	0.164794
5	389	0.164504
5	1327	0.164444
5	634	0.156796
5	176	0.155475
5	807	0.154886
5	73	0.154155
5	1136	0.152095
5	820	0.151457
5	895	0.148384
5	586	0.146458
5	956	0.144773
5	894	0.143385
5	666	0.142384
5	659	0.142036
5	1175	0.139622
5	625	0.138994
5	575	0.138903
5	611	0.138813
5	317	0.138351
5	539	0.137273
5	483	0.133973
5	150	0.133574
5	499	0.131887
5	478	0.131550
5	676	0.129848
5	1091	0.129539
5	813	0.129385
5	660	0.129081
5	508	0.128912
5	459	0.128581
5	644	0.127163
5	509	0.126921
5	1134	0.125495
5	503	0.125495
5	445	0.124363
5	448	0.123957
5	805	0.123435
5	590	0.122355
5	728	0.121934
5	1282	0.121684
5	650	0.121241
5	702	0.121161
5	510	0.120983
5	615	0.120687
5	197	0.118783
5	1419	0.118602
5	526	0.117697
5	444	0.117540
5	47	0.117163
5	175	0.117003
5	461	0.115948
5	731	0.115932
5	1255	0.115745
5	605	0.115348
5	457	0.114548
5	538	0.114177
5	1054	0.113853
5	662	0.113148
5	458	0.112567
5	596	0.111931
5	1366	0.111447
5	446	0.110551
5	1078	0.110010
5	514	0.109958
5	1230	0.108073
5	525	0.108056
5	720	0.107593
5	470	0.106737
5	512	0.106611
5	381	0.106577
5	29	0.106144
5	135	0.105960
5	1120	0.105817
5	1195	0.105794
5	740	0.105601
5	571	0.104875
5	454	0.104734
5	390	0.103949
5	785	0.103482
5	754	0.103127
6	1139	0.444325
6	317	0.434776
6	539	0.426615
6	434	0.351528
6	1162	0.340481
6	1164	0.340481
6	445	0.292847
6	572	0.265376
6	530	0.263376
6	396	0.226275
6	19	0.225567
6	1124	0.225427
6	477	0.224790
6	1171	0.222640
6	1427	0.214443
6	755	0.214156
6	1185	0.213363
6	1129	0.207562
6	390	0.198532
6	1280	0.197183
6	1327	0.191449
6	1414	0.187624
6	151	0.180618
6	901	0.173279
6	1118	0.168882
6	609	0.167706
6	1443	0.167664
6	595	0.165762
6	1175	0.164612
6	641	0.161861
6	1136	0.159841
6	817	0.157691
6	637	0.157626
6	1024	0.151965
6	900	0.151242
6	168	0.147116
6	174	0.145774
6	389	0.145688
6	159	0.144550
6	329	0.144536
6	1225	0.144041
6	498	0.143953
6	149	0.143036
6	814	0.141133
6	175	0.140634
6	895	0.140325
6	68	0.139418
6	319	0.139415
6	1120	0.139366
6	796	0.139020
6	492	0.130701
6	1133	0.128887
6	179	0.128389
6	760	0.127391
6	444	0.125986
6	1413	0.124588
6	42	0.121353
6	902	0.120351
6	806	0.118794
6	576	0.117875
6	825	0.115182
6	630	0.114819
6	746	0.112081
6	328	0.110471
6	802	0.110026
6	761	0.109617
6	1382	0.109333
6	1047	0.108906
6	1323	0.107963
6	495	0.107314
6	397	0.107266
6	1459	0.107097
6	1226	0.104698
6	501	0.104676
6	523	0.104469
6	480	0.103761
6	514	0.103589
6	1046	0.102651
6	487	0.102134
6	269	0.101927
6	659	0.101915
6	1016	0.101558
6	60	0.101212
6	1326	0.100938
6	565	0.100643
6	1078	0.100176
6	634	0.097647
6	590	0.097183
6	30	0.096691
6	342	0.096685
6	597	0.096005
6	449	0.095898
6	486	0.095346
6	1163	0.095331
6	769	0.094686
6	1195	0.094322
6	636	0.093667
6	73	0.092775
6	606	0.092765
6	321	0.092615
7	81	0.351601
7	82	0.310997
7	486	0.241605
7	52	0.220860
7	565	0.219535
7	500	0.205868
7	894	0.191558
7	113	0.171304
7	78	0.171076
7	1421	0.168538
7	522	0.163677
7	446	0.160289
7	61	0.154689
7	519	0.152503
7	444	0.151044
7	590	0.149949
7	662	0.149522
7	377	0.148786
7	806	0.147962
7	506	0.147078
7	1344	0.145438
7	51	0.143299
7	824	0.143040
7	492	0.141344
7	1049	0.137589
7	523	0.134235
7	1282	0.133634
7	1144	0.133330
7	623	0.132936
7	820	0.131183
7	644	0.129689
7	35	0.128797
7	805	0.126577
7	625	0.125676
7	1215	0.124314
7	956	0.121541
7	1010	0.120318
7	566	0.118803
7	829	0.115303
7	222	0.113316
7	1298	0.113107
7	660	0.112090
7	1281	0.111854
7	83	0.110398
7	718	0.109007
7	195	0.106676
7	790	0.106537
7	530	0.106208
7	72	0.104772
7	595	0.104612
7	77	0.102478
7	1048	0.101200
7	1124	0.101022
7	68	0.100911
7	661	0.100620
7	773	0.100081
7	591	0.099657
7	603	0.099180
7	527	0.097843
7	489	0.096797
7	79	0.096248
7	830	0.095599
7	389	0.095134
7	57	0.094871
7	102	0.094616
7	86	0.094132
7	73	0.091864
7	639	0.091731
7	503	0.091279
7	702	0.090445
7	1130	0.090185
7	659	0.090151
7	472	0.089636
7	510	0.089170
7	813	0.089005
7	556	0.088801
7	1062	0.088328
7	434	0.087230
7	194	0.087096
7	571	0.086416
7	643	0.086276
7	390	0.086046
7	1359	0.085870
7	1419	0.085630
7	1376	0.085242
7	1327	0.084910
7	780	0.083806
7	358	0.083661
7	207	0.083403
7	517	0.083352
7	1230	0.081259
7	448	0.080878
7	309	0.080580
7	1255	0.080380
7	962	0.080123
7	89	0.079489
7	228	0.079254
7	608	0.078681
7	295	0.077847
7	153	0.077355
8	996	0.359527
8	1436	0.330951
8	873	0.308936
8	1435	0.290946
8	1245	0.263450
8	1004	0.259844
8	999	0.217034
8	1441	0.198492
8	1303	0.190224
8	130	0.188864
8	411	0.173018
8	1000	0.172536
8	1231	0.165727
8	323	0.162562
8	1431	0.149515
8	1001	0.138315
8	12	0.132611
8	749	0.130126
8	664	0.129966
8	877	0.129398
8	919	0.126279
8	1362	0.124076
8	1124	0.121872
8	452	0.118217
8	360	0.115576
8	1094	0.113636
8	1153	0.110844
8	1118	0.110687
8	1003	0.110212
8	1042	0.108472
8	232	0.106600
8	1256	0.105833
8	773	0.100608
8	1070	0.098615
8	1422	0.097467
8	781	0.096872
8	1175	0.096768
8	1251	0.095951
8	1289	0.095913
8	383	0.095520
8	1378	0.094716
8	1455	0.093394
8	907	0.093380
8	438	0.091239
8	1284	0.090812
8	881	0.090763
8	947	0.090608
8	888	0.090215
8	940	0.089421
8	1412	0.088719
8	1351	0.087702
8	487	0.086969
8	341	0.086634
8	384	0.085952
8	541	0.085755
8	1031	0.083866
8	1222	0.083618
8	874	0.083487
8	1189	0.083339
8	1020	0.082984
8	1079	0.082439
8	1416	0.082224
8	769	0.081590
8	607	0.081422
8	1021	0.079535
8	653	0.078483
8	796	0.078391
8	375	0.077244
8	336	0.076340
8	884	0.076205
8	618	0.075252
8	131	0.075085
8	497	0.074792
8	707	0.074413
8	920	0.074192
8	352	0.073430
8	98	0.073018
8	1121	0.072963
8	74	0.072570
8	158	0.072471
8	878	0.072346
8	941	0.072257
8	1136	0.071986
8	970	0.071712
8	530	0.071459
8	250	0.071303
8	525	0.070218
8	710	0.070147
8	887	0.069829
8	1052	0.069778
8	459	0.069592
8	807	0.069389
8	1053	0.068732
8	889	0.068113
8	284	0.067373
8	946	0.067238
8	403	0.067032
8	195	0.066331
8	1258	0.066314
8	97	0.066054
9	1118	0.335757
9	86	0.309986
9	448	0.306027
9	726	0.299776
9	606	0.275988
9	802	0.266948
9	596	0.264310
9	1124	0.241453
9	769	0.222823
9	740	0.217523
9	444	0.213948
9	429	0.210190
9	510	0.207468
9	1448	0.206775
9	813	0.198588
9	207	0.190863
9	79	0.186836
9	483	0.186755
9	1222	0.181748
9	49	0.178550
9	488	0.175278
9	69	0.175124
9	501	0.173192
9	34	0.172596
9	603	0.172356
9	1327	0.171737
9	176	0.168665
9	523	0.165950
9	486	0.164952
9	566	0.154332
9	722	0.152155
9	492	0.152095
9	820	0.147457
9	487	0.145332
9	1281	0.143985
9	649	0.141052
9	309	0.139178
9	479	0.138393
9	661	0.137828
9	956	0.136535
9	446	0.136149
9	575	0.135297
9	576	0.130130
9	680	0.130085
9	1381	0.130069
9	806	0.129196
9	562	0.128335
9	1091	0.127245
9	644	0.127109
9	662	0.126470
9	805	0.125380
9	819	0.124945
9	30	0.123911
9	71	0.122743
9	509	0.122086
9	659	0.121088
9	870	0.119482
9	783	0.119403
9	518	0.118644
9	223	0.117800
9	51	0.114758
9	442	0.114355
9	589	0.114261
9	52	0.114177
9	565	0.113913
9	702	0.113713
9	68	0.113517
9	135	0.112658
9	635	0.112649
9	149	0.111539
9	728	0.110958
9	520	0.110765
9	175	0.110007
9	894	0.109974
9	1245	0.109473
9	484	0.109146
9	746	0.108522
9	472	0.107028
9	508	0.106856
9	761	0.104937
9	773	0.104570
9	1054	0.104141
9	637	0.104070
9	419	0.102928
9	362	0.102819
9	724	0.102659
9	593	0.102467
9	1165	0.102453
9	1171	0.102430
9	1175	0.102186
9	643	0.102176
9	495	0.102072
9	502	0.101981
9	1195	0.101930
9	705	0.101571
9	619	0.101073
9	1361	0.100557
9	44	0.100437
9	204	0.100292
9	179	0.100068
10	34	0.282198
10	869	0.276036
10	675	0.265714
10	1180	0.264987
10	680	0.261756
10	47	0.254557
10	155	0.206537
10	53	0.177669
10	261	0.172164
10	1199	0.166916
10	835	0.166644
10	86	0.160668
10	1391	0.155839
10	696	0.153032
10	673	0.150377
10	35	0.148699
10	442	0.147715
10	746	0.141952
10	876	0.141056
10	377	0.139447
10	194	0.137514
10	620	0.135856
10	689	0.134333
10	44	0.131386
10	1277	0.130683
10	331	0.130097
10	1078	0.129890
10	472	0.128792
10	446	0.127516
10	688	0.126266
10	757	0.124695
10	595	0.124546
10	856	0.123151
10	820	0.122365
10	963	0.121735
10	1197	0.118652
10	715	0.118517
10	1010	0.113693
10	805	0.112975
10	603	0.110643
10	684	0.110558
10	790	0.109199
10	1283	0.106689
10	146	0.106054
10	149	0.105957
10	539	0.105950
10	740	0.105302
10	480	0.103994
10	390	0.103919
10	290	0.101616
10	1370	0.101613
10	195	0.100808
10	512	0.099205
10	113	0.098003
10	781	0.097584
10	727	0.096991
10	862	0.096573
10	117	0.096067
10	61	0.095599
10	1091	0.094624
10	493	0.093660
10	566	0.093378
10	485	0.092182
10	1366	0.092156
10	51	0.091986
10	796	0.091433
10	714	0.090905
10	41	0.090360
10	668	0.089935
10	527	0.089600
10	802	0.089505
10	682	0.088569
10	701	0.087652
10	150	0.087359
10	531	0.086223
10	1430	0.085732
10	1061	0.085024
10	666	0.084968
10	510	0.083986
10	729	0.082527
10	687	0.081995
10	604	0.081960
10	257	0.081564
10	489	0.081338
10	589	0.081091
10	419	0.080801
10	1057	0.080784
10	318	0.080561
10	1144	0.079851
10	562	0.079390
10	825	0.079285
10	483	0.078175
10	838	0.078100
10	375	0.077660
10	433	0.077475
10	931	0.077011
10	262	0.076894
10	692	0.076604
10	212	0.076461
10	1446	0.076181
11	1004	0.157749
11	1280	0.143403
11	17	0.143139
11	1070	0.138005
11	1088	0.121470
11	1079	0.107938
11	1042	0.106599
11	1076	0.104315
11	760	0.103819
11	1027	0.097282
11	1412	0.096543
11	1045	0.095530
11	873	0.090766
11	631	0.089744
11	993	0.087724
11	1022	0.086452
11	893	0.086315
11	1409	0.086138
11	607	0.085782
11	917	0.084476
11	180	0.084415
11	1161	0.082694
11	1012	0.082002
11	283	0.080994
11	482	0.080375
11	269	0.080337
11	1226	0.079631
11	116	0.079064
11	1444	0.078656
11	299	0.077877
11	2	0.076933
11	896	0.076112
11	1431	0.075543
11	990	0.074636
11	1118	0.074546
11	710	0.073919
11	1043	0.072901
11	594	0.072490
11	432	0.072032
11	861	0.071367
11	1129	0.070962
11	1206	0.070617
11	996	0.070528
11	863	0.070260
11	1223	0.070241
11	730	0.070148
11	237	0.069821
11	703	0.069439
11	409	0.069435
11	131	0.068533
11	323	0.068348
11	130	0.068190
11	1407	0.067832
11	1256	0.067762
11	200	0.067727
11	512	0.067182
11	347	0.067148
11	755	0.067137
11	360	0.067135
11	317	0.067016
11	138	0.066775
11	937	0.066657
11	769	0.066315
11	722	0.065837
11	1162	0.064803
11	1164	0.064803
11	1072	0.064556
11	970	0.064484
11	535	0.064068
11	916	0.063709
11	601	0.063096
11	125	0.063040
11	572	0.062588
11	527	0.062549
11	107	0.062044
11	22	0.061519
11	858	0.060761
11	174	0.060528
11	1295	0.060528
11	1455	0.060007
11	517	0.059877
11	133	0.059856
11	494	0.059474
11	1245	0.058772
11	515	0.058288
11	803	0.057992
11	1388	0.057879
11	567	0.057835
11	333	0.057831
11	272	0.057710
11	11	0.057388
11	406	0.057352
11	796	0.057243
11	325	0.057143
11	1052	0.056951
11	419	0.056944
11	832	0.056829
11	1441	0.056699
11	999	0.056692
11	1408	0.056566
12	261	0.266437
12	979	0.257805
12	567	0.241684
12	388	0.228847
12	336	0.228183
12	631	0.222523
12	269	0.184617
12	184	0.166588
12	688	0.162122
12	177	0.160199
12	874	0.158008
12	1103	0.145043
12	539	0.141868
12	1404	0.139981
12	620	0.139458
12	767	0.139048
12	860	0.136671
12	1388	0.134563
12	1190	0.123063
12	1191	0.122476
12	1206	0.122008
12	1417	0.118769
12	501	0.117347
12	1418	0.114938
12	249	0.114429
12	405	0.113880
12	811	0.112948
12	965	0.110533
12	202	0.104789
12	1446	0.104357
12	931	0.101606
12	916	0.100230
12	1445	0.099641
12	141	0.099559
12	354	0.097919
12	123	0.097887
12	485	0.097752
12	174	0.096457
12	797	0.095011
12	1139	0.094738
12	176	0.094711
12	478	0.094437
12	572	0.093725
12	862	0.092999
12	1430	0.092678
12	44	0.091409
12	775	0.091134
12	515	0.090421
12	201	0.090179
12	1094	0.089658
12	114	0.089571
12	789	0.088866
12	203	0.088400
12	147	0.088359
12	1428	0.087568
12	614	0.087261
12	977	0.087214
12	132	0.086101
12	167	0.085278
12	234	0.084863
12	1440	0.084863
12	1400	0.083931
12	658	0.083599
12	1333	0.083214
12	538	0.082311
12	409	0.082129
12	1038	0.082045
12	152	0.082018
12	1165	0.081881
12	239	0.081515
12	329	0.081295
12	290	0.080930
12	1019	0.080916
12	458	0.080108
12	29	0.080095
12	1066	0.079859
12	309	0.079458
12	46	0.079295
12	535	0.078623
12	926	0.078548
12	186	0.078376
12	871	0.078014
12	324	0.077682
12	144	0.077672
12	838	0.077219
12	367	0.076893
12	849	0.076801
12	364	0.076665
12	408	0.076564
12	235	0.076334
12	1298	0.075598
12	1369	0.075466
12	990	0.075166
12	1380	0.075032
12	240	0.075000
12	816	0.074238
12	126	0.074031
12	247	0.073773
12	453	0.073317
12	963	0.072569
13	884	0.221550
13	1416	0.219213
13	885	0.208664
13	1303	0.196289
13	218	0.196110
13	140	0.195689
13	654	0.194353
13	955	0.184250
13	119	0.167862
13	854	0.163277
13	504	0.160066
13	972	0.158803
13	947	0.149395
13	1171	0.146276
13	211	0.142578
13	214	0.138825
13	1013	0.131868
13	684	0.130848
13	1012	0.128661
13	1198	0.127881
13	1070	0.127784
13	1285	0.127350
13	97	0.125407
13	136	0.124168
13	1367	0.123353
13	141	0.119060
13	645	0.117189
13	348	0.115166
13	773	0.114141
13	336	0.113680
13	223	0.111506
13	849	0.110130
13	375	0.108652
13	916	0.107274
13	529	0.106800
13	958	0.106704
13	1251	0.106427
13	1132	0.105730
13	1042	0.102077
13	408	0.101839
13	17	0.100815
13	617	0.098358
13	123	0.098097
13	1376	0.097709
13	1146	0.097662
13	1273	0.097593
13	692	0.097220
13	1342	0.096865
13	874	0.096791
13	177	0.096758
13	133	0.096189
13	122	0.096017
13	1433	0.095943
13	593	0.095432
13	1215	0.094513
13	594	0.094339
13	145	0.094238
13	997	0.093057
13	1366	0.092966
13	1431	0.092604
13	620	0.091962
13	483	0.090466
13	914	0.090401
13	1422	0.089662
13	497	0.089459
13	602	0.089440
13	126	0.089303
13	376	0.088874
13	1365	0.088821
13	1257	0.088141
13	1011	0.088045
13	534	0.087931
13	216	0.087813
13	1362	0.087663
13	839	0.086857
13	815	0.086816
13	979	0.086535
13	459	0.086410
13	207	0.086394
13	1398	0.086073
13	96	0.085727
13	1454	0.084128
13	1350	0.083146
13	1352	0.083011
13	670	0.082132
13	161	0.081873
13	970	0.081763
13	1183	0.081676
13	584	0.080680
13	1149	0.080490
13	1068	0.079835
13	138	0.079779
13	15	0.079743
13	512	0.079431
13	1379	0.078279
13	1348	0.078017
13	935	0.077889
13	723	0.077874
13	373	0.077676
13	481	0.077564
14	1388	0.498406
14	215	0.299365
14	220	0.293103
14	410	0.272700
14	193	0.263465
14	181	0.262963
14	891	0.257936
14	216	0.254906
14	336	0.246908
14	1114	0.234047
14	204	0.225343
14	182	0.193762
14	1249	0.189353
14	217	0.186846
14	36	0.180081
14	1191	0.178421
14	1147	0.174975
14	1190	0.170012
14	979	0.160689
14	219	0.158996
14	415	0.158596
14	195	0.144530
14	874	0.144072
14	221	0.143086
14	547	0.138901
14	210	0.138887
14	202	0.136446
14	177	0.136078
14	860	0.135170
14	209	0.125473
14	189	0.124141
14	174	0.121844
14	225	0.120755
14	986	0.114392
14	1050	0.114322
14	203	0.113761
14	572	0.107279
14	1128	0.101625
14	183	0.101410
14	200	0.100258
14	1139	0.096713
14	770	0.095394
14	133	0.094853
14	211	0.092875
14	148	0.089802
14	905	0.089549
14	197	0.089075
14	201	0.088180
14	1071	0.086707
14	1083	0.085663
14	206	0.084250
14	849	0.083045
14	1298	0.082542
14	624	0.082084
14	185	0.082016
14	1412	0.081970
14	499	0.080985
14	107	0.080532
14	299	0.080072
14	208	0.079696
14	482	0.076909
14	37	0.075247
14	886	0.074997
14	163	0.074635
14	790	0.073369
14	223	0.072411
14	373	0.072367
14	1013	0.072293
14	1075	0.071093
14	344	0.070722
14	543	0.069825
14	405	0.069692
14	1027	0.069608
14	131	0.068442
14	990	0.067711
14	517	0.067693
14	101	0.067324
14	1230	0.066930
14	1132	0.066826
14	526	0.066427
14	644	0.066163
14	865	0.065710
14	116	0.065417
14	1355	0.065355
14	514	0.064337
14	176	0.064250
14	213	0.064129
14	1055	0.063923
14	821	0.063921
14	406	0.062584
14	433	0.060966
14	573	0.060603
14	1168	0.060170
14	917	0.060104
14	198	0.059976
14	791	0.059730
14	132	0.059386
14	180	0.059250
14	137	0.058474
14	1061	0.058404
15	1118	0.285036
15	739	0.281416
15	798	0.268337
15	501	0.261133
15	1413	0.244253
15	1073	0.242207
15	1163	0.222820
15	1133	0.200447
15	151	0.192138
15	627	0.171372
15	434	0.146660
15	478	0.144345
15	1171	0.143909
15	1124	0.139904
15	30	0.138465
15	1448	0.138332
15	530	0.137569
15	1326	0.131512
15	1139	0.130186
15	566	0.125694
15	212	0.124662
15	989	0.124639
15	390	0.124441
15	511	0.123478
15	773	0.123269
15	606	0.122513
15	483	0.119550
15	504	0.118905
15	894	0.118474
15	442	0.116291
15	761	0.115828
15	562	0.115615
15	1224	0.115518
15	44	0.113920
15	508	0.112094
15	812	0.111852
15	71	0.111691
15	1091	0.107708
15	802	0.106337
15	542	0.106006
15	825	0.105773
15	1222	0.104871
15	643	0.104058
15	781	0.102439
15	153	0.101803
15	176	0.101325
15	69	0.101305
15	1414	0.094869
15	446	0.094515
15	1175	0.092143
15	149	0.091845
15	758	0.091587
15	1381	0.091228
15	506	0.091145
15	746	0.090075
15	352	0.088536
15	1421	0.086704
15	593	0.086703
15	354	0.085658
15	673	0.085583
15	135	0.085338
15	556	0.084883
15	603	0.084854
15	479	0.084082
15	692	0.083936
15	489	0.083096
15	653	0.082764
15	617	0.082149
15	659	0.081284
15	86	0.080622
15	329	0.080604
15	512	0.080300
15	1415	0.079852
15	596	0.079808
15	488	0.079312
15	648	0.078468
15	1366	0.078362
15	250	0.077846
15	54	0.077618
15	1230	0.077251
15	1445	0.076154
15	1307	0.075941
15	388	0.075754
15	378	0.075742
15	1264	0.075208
15	206	0.075155
15	581	0.074829
15	1431	0.074341
15	790	0.074228
15	174	0.072707
15	848	0.072675
15	820	0.072602
15	175	0.072548
15	419	0.071571
15	6	0.071255
15	824	0.071084
15	495	0.070782
15	197	0.070635
15	715	0.070506
15	1392	0.070034
16	430	0.495285
16	455	0.473755
16	464	0.437155
16	443	0.432405
16	810	0.260039
16	745	0.186208
16	54	0.185960
16	319	0.159167
16	562	0.140035
16	1155	0.130963
16	739	0.130049
16	446	0.127829
